character_name,create_date,cube_type,miracle_time_flag,item_equip_part,item_level,target_item,potential_option_grade,additional_potential_option_grade,before_potential_options,before_additional_potential_options,after_potential_options,after_additional_potential_options
원기의공백,2022-12-24T16:02:47+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': '공격력 : +12', 'grade': '레어'}, {'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 5레벨 중독효과 적용', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:45+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}]",[],"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': '공격력 : +12', 'grade': '레어'}, {'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}]",[]
원기의공백,2022-12-24T16:02:44+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': '공격 시 3% 확률로 28의 HP 회복', 'grade': '레어'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:42+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': '공격 시 3% 확률로 28의 HP 회복', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:40+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}, {'value': '최대 MP : +100', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:38+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '데미지 : +6%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}, {'value': '마력 : +6%', 'grade': '에픽'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}, {'value': '최대 MP : +100', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:37+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '데미지 : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}]",[],"[{'value': '데미지 : +6%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}, {'value': '마력 : +6%', 'grade': '에픽'}]",[]
원기의공백,2022-12-24T16:02:35+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': '데미지 : +3%', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}]",[],"[{'value': '데미지 : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:33+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 암흑효과 적용', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[],"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': '데미지 : +3%', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:32+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': '공격력 : +12', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 암흑효과 적용', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:30+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '최대 MP : +100', 'grade': '레어'}, {'value': '공격 시 3% 확률로 28의 HP 회복', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': '공격력 : +12', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:28+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': 'LUK : +3%', 'grade': '레어'}, {'value': '마력 : +3%', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '최대 MP : +100', 'grade': '레어'}, {'value': '공격 시 3% 확률로 28의 HP 회복', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:27+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}, {'value': 'DEX : +12', 'grade': '레어'}]",[],"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': 'LUK : +3%', 'grade': '레어'}, {'value': '마력 : +3%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:25+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}, {'value': 'DEX : +12', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:23+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}, {'value': '몬스터 방어율 무시 : +15%', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:22+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}, {'value': '몬스터 방어율 무시 : +15%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:20+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 MP 회복', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:18+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '최대 MP : +100', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 MP 회복', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:16+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '최대 MP : +100', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:15+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 5레벨 중독효과 적용', 'grade': '레어'}, {'value': 'LUK : +6%', 'grade': '에픽'}]",[],"[{'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:13+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 암흑효과 적용', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 빙결효과 적용', 'grade': '레어'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 5레벨 중독효과 적용', 'grade': '레어'}, {'value': 'LUK : +6%', 'grade': '에픽'}]",[]
원기의공백,2022-12-24T16:02:11+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}, {'value': '마력 : +12', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 암흑효과 적용', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 빙결효과 적용', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:10+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}, {'value': '데미지 : +3%', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}, {'value': '마력 : +12', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:08+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 5레벨 중독효과 적용', 'grade': '레어'}]",[],"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}, {'value': '데미지 : +3%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:06+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '크리티컬 확률 : +8%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}, {'value': '크리티컬 확률 : +4%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 5레벨 중독효과 적용', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:05+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}, {'value': '최대 MP : +100', 'grade': '레어'}]",[],"[{'value': '크리티컬 확률 : +8%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}, {'value': '크리티컬 확률 : +4%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:03+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 암흑효과 적용', 'grade': '레어'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}, {'value': '최대 MP : +100', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:02:01+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': 'DEX : +12', 'grade': '레어'}, {'value': '마력 : +12', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 암흑효과 적용', 'grade': '레어'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:59+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '마력 : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': 'DEX : +12', 'grade': '레어'}, {'value': '마력 : +12', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:58+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 MP 회복', 'grade': '레어'}, {'value': 'LUK : +3%', 'grade': '레어'}]",[],"[{'value': '마력 : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:56+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 MP 회복', 'grade': '레어'}, {'value': 'LUK : +3%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:54+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '데미지 : +6%', 'grade': '에픽'}, {'value': '공격력 : +12', 'grade': '레어'}, {'value': '공격 시 3% 확률로 28의 HP 회복', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:53+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '마력 : +12', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}]",[],"[{'value': '데미지 : +6%', 'grade': '에픽'}, {'value': '공격력 : +12', 'grade': '레어'}, {'value': '공격 시 3% 확률로 28의 HP 회복', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:51+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격력 : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '마력 : +12', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:50+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}]",[],"[{'value': '공격력 : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:48+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 MP 회복', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:46+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '공격력 : +12', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 MP 회복', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:45+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': '크리티컬 확률 : +4%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '공격력 : +12', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:43+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}, {'value': 'STR : +6%', 'grade': '에픽'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[],"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': '크리티컬 확률 : +4%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:41+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격력 : +6%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 HP 회복', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}, {'value': 'STR : +6%', 'grade': '에픽'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:39+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격력 : +6%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 HP 회복', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}]",[],"[{'value': '공격력 : +6%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 HP 회복', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:38+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}, {'value': '크리티컬 확률 : +4%', 'grade': '레어'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}]",[],"[{'value': '공격력 : +6%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 HP 회복', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:36+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '크리티컬 확률 : +8%', 'grade': '에픽'}, {'value': '공격력 : +3%', 'grade': '레어'}, {'value': '최대 MP : +100', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 HP 회복', 'grade': '에픽'}, {'value': '크리티컬 확률 : +4%', 'grade': '레어'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:34+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': '몬스터 방어율 무시 : +15%', 'grade': '레어'}]",[],"[{'value': '크리티컬 확률 : +8%', 'grade': '에픽'}, {'value': '공격력 : +3%', 'grade': '레어'}, {'value': '최대 MP : +100', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:33+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격력 : +6%', 'grade': '에픽'}, {'value': '최대 HP : +100', 'grade': '레어'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': '몬스터 방어율 무시 : +15%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:31+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '크리티컬 확률 : +8%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 MP 회복', 'grade': '레어'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[],"[{'value': '공격력 : +6%', 'grade': '에픽'}, {'value': '최대 HP : +100', 'grade': '레어'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:29+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}]",[],"[{'value': '크리티컬 확률 : +8%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 MP 회복', 'grade': '레어'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:28+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': '마력 : +6%', 'grade': '에픽'}, {'value': '마력 : +12', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 슬로우효과 적용', 'grade': '레어'}, {'value': '공격 시 5% 확률로 2레벨 봉인효과 적용', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:26+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': '마력 : +6%', 'grade': '에픽'}, {'value': '마력 : +12', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:24+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 MP : +100', 'grade': '레어'}, {'value': '공격 시 10% 확률로 5레벨 중독효과 적용', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
원기의공백,2022-12-24T16:01:23+09:00,장인의 큐브,이벤트 적용되지 않음,엠블렘,100,골드 히어로즈 엠블렘,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 HP 회복', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 MP : +100', 'grade': '레어'}, {'value': '공격 시 10% 확률로 5레벨 중독효과 적용', 'grade': '레어'}]",[]
